# x_m,y_m,w_tr_right_m,w_tr_left_m
260.5235,118.0617,0.8648,0.8648
260.4590,118.1261,0.8405,0.8405
260.4590,118.1906,0.8768,0.8768
260.3946,118.2550,0.8380,0.8380
260.3946,118.3195,0.8648,0.8648
260.3301,118.3840,0.8405,0.8405
260.3301,118.4484,0.8768,0.8768
260.2657,118.5129,0.8380,0.8380
260.2657,118.5773,0.8648,0.8648
260.2012,118.6418,0.8405,0.8405
260.2012,118.7063,0.8768,0.8768
260.1367,118.7707,0.8672,0.8672
260.1367,118.8352,0.8978,0.8978
260.0723,118.8996,0.8978,0.8978
260.0078,118.9641,0.8648,0.8648
260.0078,119.0286,0.8955,0.8955
259.9434,119.0930,0.8768,0.8768
259.9434,119.1575,0.8978,0.8978
259.8789,119.2219,0.8648,0.8648
259.8144,119.2864,0.8405,0.8405
259.8144,119.3509,0.8768,0.8768
259.7500,119.4153,0.8380,0.8380
259.7500,119.4798,0.8648,0.8648
259.6855,119.5442,0.8405,0.8405
259.6855,119.6087,0.8768,0.8768
259.6211,119.6732,0.8380,0.8380
259.6211,119.7376,0.8648,0.8648
259.5566,119.8021,0.8405,0.8405
259.5566,119.8665,0.8478,0.8478
259.4921,119.9310,0.7973,0.7973
259.4921,119.9955,0.8154,0.8154
259.4277,120.0599,0.7789,0.7789
259.4277,120.1244,0.8077,0.8077
259.3632,120.1888,0.7868,0.7868
259.3632,120.2533,0.8154,0.8154
259.3632,120.3178,0.8380,0.8380
259.3632,120.3822,0.8405,0.8405
259.2988,120.4467,0.8405,0.8405
259.2988,120.5111,0.8380,0.8380
259.2343,120.5756,0.8380,0.8380
259.2343,120.6401,0.8600,0.8600
259.1698,120.7045,0.8405,0.8405
259.1698,120.7690,0.8768,0.8768
259.1054,120.8334,0.8380,0.8380
259.1054,120.8979,0.8648,0.8648
259.0409,120.9624,0.8405,0.8405
259.0409,121.0268,0.8768,0.8768
258.9765,121.0913,0.8380,0.8380
258.9765,121.1557,0.8648,0.8648
258.9765,121.2202,0.8768,0.8768
258.9120,121.2847,0.8478,0.8478
258.9120,121.3491,0.8600,0.8600
258.8475,121.4136,0.8154,0.8154
258.8475,121.4780,0.8380,0.8380
258.7831,121.5425,0.8077,0.8077
258.7831,121.6070,0.8405,0.8405
258.7831,121.6714,0.8768,0.8768
258.7831,121.7359,0.8648,0.8648
258.7186,121.8003,0.8648,0.8648
258.7186,121.8648,0.8768,0.8768
258.6542,121.9293,0.8768,0.8768
258.6542,121.9937,0.8978,0.8978
258.6542,122.0582,0.8955,0.8955
258.6542,122.1226,0.8648,0.8648
258.5897,122.1871,0.8978,0.8978
258.5252,122.2516,0.8600,0.8600
258.5252,122.3160,0.8768,0.8768
258.5252,122.3805,0.8978,0.8978
258.5252,122.4449,0.8955,0.8955
258.4608,122.5094,0.8955,0.8955
258.4608,122.5739,0.8978,0.8978
258.4608,122.6383,0.8768,0.8768
258.3963,122.7028,0.9229,0.9229
258.3963,122.7672,0.9116,0.9116
258.3319,122.8317,0.9297,0.9297
258.3319,122.8962,0.9583,0.9583
258.2674,122.9606,0.9229,0.9229
258.2674,123.0251,0.9517,0.9517
258.2674,123.0895,0.9583,0.9583
258.2029,123.1540,0.9583,0.9583
258.2029,123.2185,0.9517,0.9517
258.1385,123.2829,0.9517,0.9517
258.1385,123.3474,0.9583,0.9583
258.0740,123.4118,0.9024,0.9024
258.0740,123.4763,0.9024,0.9024
258.0740,123.5408,0.9024,0.9024
258.0740,123.6052,0.9024,0.9024
258.0740,123.6697,0.9024,0.9024
258.0096,123.7341,0.8380,0.8380
258.0096,123.7986,0.8380,0.8380
258.0096,123.8631,0.8380,0.8380
258.0096,123.9275,0.8405,0.8405
258.0096,123.9920,0.8478,0.8478
258.0096,124.0564,0.8600,0.8600
258.0096,124.1209,0.8768,0.8768
258.0096,124.1854,0.8978,0.8978
258.0096,124.2498,0.9024,0.9024
258.0096,124.3143,0.9024,0.9024
258.0096,124.3787,0.9024,0.9024
258.0096,124.4432,0.9024,0.9024
258.0096,124.5077,0.9024,0.9024
258.0096,124.5721,0.9024,0.9024
258.0096,124.6366,0.9024,0.9024
258.0096,124.7010,0.9024,0.9024
258.0096,124.7655,0.9024,0.9024
257.9451,124.8300,0.9024,0.9024
257.9451,124.8944,0.9024,0.9024
257.9451,124.9589,0.9024,0.9024
257.9451,125.0233,0.9024,0.9024
257.9451,125.0878,0.9024,0.9024
257.9451,125.1523,0.9024,0.9024
257.9451,125.2167,0.9024,0.9024
257.9451,125.2812,0.9024,0.9024
257.9451,125.3456,0.9024,0.9024
258.0096,125.4101,0.9024,0.9024
258.0096,125.4746,0.9024,0.9024
258.0096,125.5390,0.9024,0.9024
258.0096,125.6035,0.9024,0.9024
258.0096,125.6679,0.9024,0.9024
258.0096,125.7324,0.9024,0.9024
258.0096,125.7969,0.9024,0.9024
258.0096,125.8613,0.9024,0.9024
258.0096,125.9258,0.8978,0.8978
258.0096,125.9902,0.8768,0.8768
258.0096,126.0547,0.8600,0.8600
257.9451,126.1192,0.7842,0.7842
257.9451,126.1836,0.7762,0.7762
257.9451,126.2481,0.7735,0.7735
257.9451,126.3125,0.7735,0.7735
257.9451,126.3770,0.7735,0.7735
258.0096,126.4415,0.8380,0.8380
258.0096,126.5059,0.8380,0.8380
258.0096,126.5704,0.8380,0.8380
258.0096,126.6348,0.8154,0.8154
258.0096,126.6993,0.7973,0.7973
258.0096,126.7638,0.7842,0.7842
258.0096,126.8282,0.7762,0.7762
258.0096,126.8927,0.7545,0.7545
258.0096,126.9571,0.7350,0.7350
258.0096,127.0216,0.7207,0.7207
258.0096,127.0861,0.7120,0.7120
258.0096,127.1505,0.7091,0.7091
258.0096,127.2150,0.7091,0.7091
258.0096,127.2794,0.7091,0.7091
258.0096,127.3439,0.7091,0.7091
258.0096,127.4084,0.7091,0.7091
258.0096,127.4728,0.7091,0.7091
258.0096,127.5373,0.7091,0.7091
258.0096,127.6017,0.7091,0.7091
257.9451,127.6662,0.6446,0.6446
257.9451,127.7307,0.6446,0.6446
257.9451,127.7951,0.6478,0.6478
257.9451,127.8596,0.6574,0.6574
257.9451,127.9240,0.6730,0.6730
257.9451,127.9885,0.6943,0.6943
257.9451,128.0530,0.7207,0.7207
257.9451,128.1174,0.7350,0.7350
257.9451,128.1819,0.7207,0.7207
257.9451,128.2463,0.7120,0.7120
257.9451,128.3108,0.7091,0.7091
257.9451,128.3753,0.7091,0.7091
257.8806,128.4397,0.7735,0.7735
257.8162,128.5042,0.7517,0.7517
257.8162,128.5686,0.7868,0.7868
257.8162,128.6331,0.8154,0.8154
257.8162,128.6976,0.8077,0.8077
257.8162,128.7620,0.7789,0.7789
257.7517,128.8265,0.8154,0.8154
257.6873,128.8909,0.8154,0.8154
257.6873,128.9554,0.8380,0.8380
257.6873,129.0199,0.8405,0.8405
257.6228,129.0843,0.8405,0.8405
257.5583,129.1488,0.8154,0.8154
257.5583,129.2132,0.8380,0.8380
257.5583,129.2777,0.8405,0.8405
257.4939,129.3422,0.8405,0.8405
257.4294,129.4066,0.8255,0.8255
257.4294,129.4711,0.8672,0.8672
257.4294,129.5355,0.8405,0.8405
257.3650,129.6000,0.8648,0.8648
257.3005,129.6645,0.8648,0.8648
257.2360,129.7289,0.8405,0.8405
257.1716,129.7934,0.8255,0.8255
257.1716,129.8578,0.8672,0.8672
257.1716,129.9223,0.8405,0.8405
257.1071,129.9868,0.8648,0.8648
257.0427,130.0512,0.8978,0.8978
256.9782,130.1157,0.9116,0.9116
256.9137,130.1801,0.9116,0.9116
256.8493,130.2446,0.9116,0.9116
256.7848,130.3091,0.9116,0.9116
256.7204,130.3735,0.9116,0.9116
256.6559,130.4380,0.9116,0.9116
256.5914,130.5024,0.9116,0.9116
256.5270,130.5669,0.8978,0.8978
256.4625,130.6314,0.8648,0.8648
256.3981,130.6958,0.8405,0.8405
256.3336,130.6958,0.8672,0.8672
256.2691,130.6958,0.8255,0.8255
256.2047,130.7603,0.8405,0.8405
256.1402,130.8247,0.8648,0.8648
256.0758,130.8892,0.8648,0.8648
256.0113,130.9537,0.8405,0.8405
255.9468,130.9537,0.8672,0.8672
255.8824,130.9537,0.8255,0.8255
255.8179,131.0181,0.8405,0.8405
255.7535,131.0826,0.8405,0.8405
255.6890,131.0826,0.8380,0.8380
255.6245,131.0826,0.8154,0.8154
255.5601,131.1470,0.8405,0.8405
255.4956,131.2115,0.8405,0.8405
255.4312,131.2115,0.8380,0.8380
255.3667,131.2115,0.8154,0.8154
255.3022,131.2760,0.8405,0.8405
255.2378,131.3404,0.8405,0.8405
255.1733,131.3404,0.8380,0.8380
255.1089,131.3404,0.8154,0.8154
255.0444,131.4049,0.8405,0.8405
254.9799,131.4693,0.8405,0.8405
254.9155,131.4693,0.8380,0.8380
254.8510,131.4693,0.8154,0.8154
254.7866,131.5338,0.8405,0.8405
254.7221,131.5983,0.8405,0.8405
254.6576,131.5983,0.8380,0.8380
254.5932,131.5983,0.8154,0.8154
254.5287,131.6627,0.8405,0.8405
254.4643,131.7272,0.8405,0.8405
254.3998,131.7272,0.8380,0.8380
254.3353,131.7272,0.8154,0.8154
254.2709,131.7916,0.8405,0.8405
254.2064,131.8561,0.8405,0.8405
254.1420,131.8561,0.8380,0.8380
254.0775,131.8561,0.8154,0.8154
254.0130,131.9206,0.8405,0.8405
253.9486,131.9850,0.8405,0.8405
253.8841,131.9850,0.8380,0.8380
253.8197,132.0495,0.8380,0.8380
253.7552,132.0495,0.8204,0.8204
253.6907,132.1139,0.8255,0.8255
253.6263,132.1784,0.8204,0.8204
253.5618,132.1784,0.7762,0.7762
253.4974,132.2429,0.7868,0.7868
253.4329,132.2429,0.7517,0.7517
253.3684,132.3073,0.7789,0.7789
253.3040,132.3718,0.8154,0.8154
253.2395,132.4362,0.8154,0.8154
253.1751,132.5007,0.7789,0.7789
253.1106,132.5652,0.7517,0.7517
253.0461,132.5652,0.7762,0.7762
252.9817,132.6296,0.7762,0.7762
252.9172,132.6296,0.7293,0.7293
252.8528,132.6941,0.7350,0.7350
252.7883,132.7585,0.7517,0.7517
252.7238,132.8230,0.7517,0.7517
252.6594,132.8230,0.7545,0.7545
252.5949,132.8875,0.7762,0.7762
252.5305,132.8875,0.7293,0.7293
252.4660,132.9519,0.7350,0.7350
252.4015,133.0164,0.7517,0.7517
252.3371,133.0808,0.7789,0.7789
252.2726,133.1453,0.8154,0.8154
252.2082,133.2098,0.8204,0.8204
252.1437,133.2098,0.7762,0.7762
252.0792,133.2742,0.7868,0.7868
252.0148,133.2742,0.7517,0.7517
251.9503,133.3387,0.7789,0.7789
251.8859,133.4031,0.8154,0.8154
251.8214,133.4031,0.7868,0.7868
251.7569,133.4676,0.8077,0.8077
251.6925,133.4676,0.7789,0.7789
251.6280,133.5321,0.8154,0.8154
251.5636,133.5965,0.8204,0.8204
251.4991,133.6610,0.8255,0.8255
251.4346,133.7254,0.8204,0.8204
251.3702,133.7899,0.8255,0.8255
251.3057,133.8544,0.8204,0.8204
251.2413,133.9188,0.8255,0.8255
251.1768,133.9833,0.8204,0.8204
251.1123,134.0477,0.8255,0.8255
251.0479,134.1122,0.8204,0.8204
251.0479,134.1767,0.8672,0.8672
250.9834,134.2411,0.8672,0.8672
250.9190,134.3056,0.8672,0.8672
250.8545,134.3700,0.8672,0.8672
250.7900,134.4345,0.8672,0.8672
250.7256,134.4990,0.8672,0.8672
250.7256,134.5634,0.8405,0.8405
250.6611,134.6279,0.8648,0.8648
250.5967,134.6923,0.8978,0.8978
250.5322,134.7568,0.9116,0.9116
250.4677,134.8213,0.9116,0.9116
250.4033,134.8857,0.9116,0.9116
250.3388,134.9502,0.9116,0.9116
250.2744,135.0146,0.9116,0.9116
250.2099,135.0791,0.9116,0.9116
250.1454,135.1436,0.9116,0.9116
250.0810,135.2080,0.9116,0.9116
250.0165,135.2725,0.9116,0.9116
249.9521,135.3369,0.9116,0.9116
249.8876,135.4014,0.9116,0.9116
249.8231,135.4659,0.9116,0.9116
249.7587,135.5303,0.9161,0.9161
249.6942,135.5948,0.9116,0.9116
249.6298,135.6592,0.9161,0.9161
249.5653,135.7237,0.9116,0.9116
249.5008,135.7882,0.9161,0.9161
249.4364,135.8526,0.9116,0.9116
249.3719,135.9171,0.8978,0.8978
249.3075,135.9815,0.8648,0.8648
249.2430,136.0460,0.8405,0.8405
249.2430,136.1105,0.8768,0.8768
249.1785,136.1749,0.8672,0.8672
249.1785,136.2394,0.9116,0.9116
249.1141,136.3038,0.9116,0.9116
249.0496,136.3683,0.9116,0.9116
248.9852,136.4328,0.9116,0.9116
248.9207,136.4972,0.9116,0.9116
248.8562,136.5617,0.9116,0.9116
248.7918,136.6261,0.9116,0.9116
248.7273,136.6906,0.9116,0.9116
248.6629,136.7551,0.9116,0.9116
248.5984,136.8195,0.9116,0.9116
248.5339,136.8840,0.9116,0.9116
248.4695,136.9484,0.9161,0.9161
248.4050,137.0129,0.9116,0.9116
248.3406,137.0774,0.8978,0.8978
248.2761,137.1418,0.8648,0.8648
248.2116,137.2063,0.8405,0.8405
248.1472,137.2707,0.8255,0.8255
248.0827,137.3352,0.8204,0.8204
248.0183,137.3997,0.7842,0.7842
247.9538,137.4641,0.7350,0.7350
247.8893,137.5286,0.6943,0.6943
247.8893,137.5930,0.7207,0.7207
247.8249,137.6575,0.6972,0.6972
247.8249,137.7220,0.7350,0.7350
247.7604,137.7864,0.7293,0.7293
247.6960,137.8509,0.7350,0.7350
247.6315,137.9153,0.7293,0.7293
247.5670,137.9798,0.7350,0.7350
247.5026,138.0443,0.7293,0.7293
247.4381,138.1087,0.7350,0.7350
247.3737,138.1087,0.6972,0.6972
247.3092,138.1087,0.6637,0.6637
247.2447,138.1732,0.6943,0.6943
247.1803,138.2376,0.7350,0.7350
247.1803,138.3021,0.7762,0.7762
247.1158,138.3666,0.7762,0.7762
247.0514,138.4310,0.7762,0.7762
246.9869,138.4955,0.7762,0.7762
246.9224,138.5599,0.7762,0.7762
246.8580,138.5599,0.7293,0.7293
246.7935,138.6244,0.7350,0.7350
246.7291,138.6889,0.7293,0.7293
246.6646,138.7533,0.7350,0.7350
246.6001,138.8178,0.7517,0.7517
246.5357,138.8822,0.7789,0.7789
246.4712,138.9467,0.7517,0.7517
246.4068,139.0112,0.7120,0.7120
246.3423,139.0756,0.6574,0.6574
246.2778,139.1401,0.6115,0.6115
246.2778,139.2045,0.6349,0.6349
246.2134,139.2690,0.6081,0.6081
246.2134,139.3335,0.6446,0.6446
246.2134,139.3979,0.6852,0.6852
246.2134,139.4624,0.6637,0.6637
246.1489,139.5268,0.6943,0.6943
246.0845,139.5913,0.7293,0.7293
246.0200,139.6558,0.7293,0.7293
245.9555,139.7202,0.7293,0.7293
245.8911,139.7847,0.7293,0.7293
245.8266,139.8491,0.7293,0.7293
245.7622,139.9136,0.7350,0.7350
245.6977,139.9781,0.7293,0.7293
245.6332,140.0425,0.7350,0.7350
245.5688,140.1070,0.7517,0.7517
245.5043,140.1714,0.7789,0.7789
245.4399,140.2359,0.8154,0.8154
245.3754,140.3004,0.8204,0.8204
245.3754,140.3648,0.8672,0.8672
245.3109,140.4293,0.8672,0.8672
245.3109,140.4937,0.8405,0.8405
245.2465,140.5582,0.8648,0.8648
245.1820,140.6227,0.8978,0.8978
245.1176,140.6871,0.8600,0.8600
245.0531,140.7516,0.8154,0.8154
244.9886,140.8160,0.7789,0.7789
244.9886,140.8805,0.8077,0.8077
244.9242,140.9450,0.7868,0.7868
244.9242,141.0094,0.8154,0.8154
244.9242,141.0739,0.8380,0.8380
244.9242,141.1383,0.8405,0.8405
244.8597,141.2028,0.8405,0.8405
244.7953,141.2673,0.8154,0.8154
244.7953,141.3317,0.8380,0.8380
244.7953,141.3962,0.8405,0.8405
244.7308,141.4606,0.8405,0.8405
244.6663,141.5251,0.8255,0.8255
244.6663,141.5896,0.8672,0.8672
244.6663,141.6540,0.8405,0.8405
244.6019,141.7185,0.8648,0.8648
244.5374,141.7829,0.8978,0.8978
244.4730,141.8474,0.8978,0.8978
244.4085,141.9119,0.8648,0.8648
244.4085,141.9763,0.8955,0.8955
244.3440,142.0408,0.8768,0.8768
244.3440,142.1052,0.8978,0.8978
244.3440,142.1697,0.8955,0.8955
244.3440,142.2342,0.8648,0.8648
244.2796,142.2986,0.8978,0.8978
244.2151,142.3631,0.9161,0.9161
244.2151,142.4275,0.9229,0.9229
244.2151,142.4920,0.9116,0.9116
244.1507,142.5565,0.9517,0.9517
244.0862,142.6209,0.9517,0.9517
244.0217,142.6854,0.9297,0.9297
244.0217,142.7498,0.9583,0.9583
243.9573,142.8143,0.9229,0.9229
243.9573,142.8788,0.9517,0.9517
243.8928,142.9432,0.9116,0.9116
243.8928,143.0077,0.9229,0.9229
243.8284,143.0721,0.8768,0.8768
243.8284,143.1366,0.8978,0.8978
243.7639,143.2011,0.8648,0.8648
243.6994,143.2655,0.8405,0.8405
243.6994,143.3300,0.8478,0.8478
243.6994,143.3944,0.8600,0.8600
243.6350,143.4589,0.8154,0.8154
243.6350,143.5234,0.8380,0.8380
243.5705,143.5878,0.8077,0.8077
243.5705,143.6523,0.8405,0.8405
243.5705,143.7167,0.8478,0.8478
243.5061,143.7812,0.7973,0.7973
243.5061,143.8457,0.8154,0.8154
243.4416,143.9101,0.7789,0.7789
243.3771,143.9746,0.7517,0.7517
243.3771,144.0390,0.7868,0.7868
243.3771,144.1035,0.8154,0.8154
243.3771,144.1680,0.8077,0.8077
243.3771,144.2324,0.7789,0.7789
243.3127,144.2969,0.8154,0.8154
243.2482,144.3613,0.8154,0.8154
243.2482,144.4258,0.8380,0.8380
243.2482,144.4903,0.8405,0.8405
243.1838,144.5547,0.8405,0.8405
243.1838,144.6192,0.8380,0.8380
243.1193,144.6836,0.7973,0.7973
243.1193,144.7481,0.8154,0.8154
243.1193,144.8126,0.8380,0.8380
243.0548,144.8770,0.8077,0.8077
243.0548,144.9415,0.8405,0.8405
243.0548,145.0059,0.8380,0.8380
242.9904,145.0704,0.7973,0.7973
242.9904,145.1349,0.8154,0.8154
242.9904,145.1993,0.8380,0.8380
242.9259,145.2638,0.8077,0.8077
242.9259,145.3282,0.8405,0.8405
242.9259,145.3927,0.8380,0.8380
242.8615,145.4572,0.7973,0.7973
242.8615,145.5216,0.8154,0.8154
242.8615,145.5861,0.8380,0.8380
242.7970,145.6505,0.8077,0.8077
242.7970,145.7150,0.8380,0.8380
242.7970,145.7795,0.8380,0.8380
242.7325,145.8439,0.7762,0.7762
242.7325,145.9084,0.7842,0.7842
242.7325,145.9728,0.7973,0.7973
242.6681,146.0373,0.7545,0.7545
242.6681,146.1018,0.7789,0.7789
242.6681,146.1662,0.8077,0.8077
242.6681,146.2307,0.8154,0.8154
242.6681,146.2951,0.7973,0.7973
242.6036,146.3596,0.7762,0.7762
242.6036,146.4241,0.7842,0.7842
242.5392,146.4885,0.7350,0.7350
242.5392,146.5530,0.7545,0.7545
242.4747,146.6174,0.7207,0.7207
242.4747,146.6819,0.7517,0.7517
242.4747,146.7464,0.7762,0.7762
242.4747,146.8108,0.7842,0.7842
242.4747,146.8753,0.7973,0.7973
242.4747,146.9397,0.7789,0.7789
242.4102,147.0042,0.7789,0.7789
242.3458,147.0687,0.7517,0.7517
242.3458,147.1331,0.7868,0.7868
242.3458,147.1976,0.8154,0.8154
242.3458,147.2620,0.8077,0.8077
242.3458,147.3265,0.7789,0.7789
242.2813,147.3910,0.8154,0.8154
242.2169,147.4554,0.7842,0.7842
242.2169,147.5199,0.7973,0.7973
242.2169,147.5843,0.8154,0.8154
242.1524,147.6488,0.7789,0.7789
242.0879,147.7133,0.7517,0.7517
242.0879,147.7777,0.7868,0.7868
242.0879,147.8422,0.8255,0.8255
242.0235,147.9066,0.8204,0.8204
242.0235,147.9711,0.8380,0.8380
241.9590,148.0356,0.8380,0.8380
241.9590,148.1000,0.8405,0.8405
241.8946,148.1645,0.8405,0.8405
241.8301,148.2289,0.8154,0.8154
241.8301,148.2934,0.8380,0.8380
241.8301,148.3579,0.8405,0.8405
241.7656,148.4223,0.8405,0.8405
241.7012,148.4868,0.8154,0.8154
241.7012,148.5512,0.8380,0.8380
241.7012,148.6157,0.8405,0.8405
241.6367,148.6802,0.8405,0.8405
241.5723,148.7446,0.8255,0.8255
241.5723,148.8091,0.8672,0.8672
241.5723,148.8735,0.8405,0.8405
241.5078,148.9380,0.8648,0.8648
241.4433,149.0025,0.8648,0.8648
241.3789,149.0669,0.8405,0.8405
241.3144,149.1314,0.8255,0.8255
241.2500,149.1958,0.8204,0.8204
241.1855,149.2603,0.8255,0.8255
241.1210,149.3248,0.8204,0.8204
241.0566,149.3892,0.8255,0.8255
240.9921,149.4537,0.8204,0.8204
240.9277,149.5181,0.8255,0.8255
240.8632,149.5826,0.8204,0.8204
240.7987,149.6471,0.8255,0.8255
240.7343,149.7115,0.8204,0.8204
240.6698,149.7760,0.8255,0.8255
240.6054,149.8404,0.8204,0.8204
240.5409,149.9049,0.8255,0.8255
240.4764,149.9694,0.8204,0.8204
240.4120,150.0338,0.8255,0.8255
240.3475,150.0983,0.8204,0.8204
240.2831,150.1627,0.8255,0.8255
240.2186,150.2272,0.8405,0.8405
240.1541,150.2917,0.8648,0.8648
240.0897,150.3561,0.8978,0.8978
240.0252,150.4206,0.8978,0.8978
239.9608,150.4850,0.8648,0.8648
239.8963,150.5495,0.8405,0.8405
239.8318,150.5495,0.8672,0.8672
239.7674,150.6140,0.8672,0.8672
239.7029,150.6140,0.8204,0.8204
239.6385,150.6784,0.8255,0.8255
239.5740,150.7429,0.8405,0.8405
239.5095,150.8073,0.8648,0.8648
239.4451,150.8718,0.8978,0.8978
239.3806,150.9363,0.9116,0.9116
239.3162,151.0007,0.9116,0.9116
239.2517,151.0652,0.8978,0.8978
239.1872,151.0652,0.8672,0.8672
239.1228,151.1296,0.8768,0.8768
239.0583,151.1296,0.8405,0.8405
238.9939,151.1941,0.8648,0.8648
238.9294,151.2586,0.8978,0.8978
238.8649,151.3230,0.9116,0.9116
238.8005,151.3875,0.9116,0.9116
238.7360,151.4519,0.8978,0.8978
238.6716,151.5164,0.8648,0.8648
238.6071,151.5809,0.8405,0.8405
238.5426,151.5809,0.8672,0.8672
238.4782,151.6453,0.8672,0.8672
238.4137,151.6453,0.8204,0.8204
238.3493,151.7098,0.8255,0.8255
238.2848,151.7742,0.8204,0.8204
238.2203,151.8387,0.8255,0.8255
238.1559,151.9032,0.8204,0.8204
238.0914,151.9032,0.7762,0.7762
238.0270,151.9676,0.7868,0.7868
237.9625,151.9676,0.7517,0.7517
237.8980,152.0321,0.7789,0.7789
237.8336,152.0965,0.8154,0.8154
237.7691,152.1610,0.8154,0.8154
237.7047,152.1610,0.7762,0.7762
237.6402,152.2255,0.7868,0.7868
237.5757,152.2255,0.7517,0.7517
237.5113,152.2255,0.7207,0.7207
237.4468,152.2899,0.7545,0.7545
237.3824,152.2899,0.7350,0.7350
237.3179,152.3544,0.7789,0.7789
237.2534,152.3544,0.7762,0.7762
237.1890,152.3544,0.7517,0.7517
237.1245,152.3544,0.7207,0.7207
237.0601,152.4188,0.7545,0.7545
236.9956,152.4188,0.7350,0.7350
236.9311,152.4833,0.7789,0.7789
236.8667,152.4833,0.7762,0.7762
236.8022,152.4833,0.7517,0.7517
236.7378,152.4833,0.7207,0.7207
236.6733,152.5478,0.7545,0.7545
236.6088,152.5478,0.7350,0.7350
236.5444,152.6122,0.7789,0.7789
236.4799,152.6122,0.7762,0.7762
236.4155,152.6767,0.7735,0.7735
236.3510,152.6767,0.7735,0.7735
236.2865,152.6767,0.7545,0.7545
236.2221,152.7411,0.7207,0.7207
236.1576,152.7411,0.7350,0.7350
236.0932,152.7411,0.7207,0.7207
236.0287,152.8056,0.7207,0.7207
235.9642,152.8056,0.7350,0.7350
235.8998,152.8056,0.7207,0.7207
235.8353,152.8056,0.7120,0.7120
235.7709,152.8056,0.6972,0.6972
235.7064,152.8701,0.7207,0.7207
235.6419,152.8701,0.6943,0.6943
235.5775,152.8701,0.6730,0.6730
235.5130,152.9345,0.7207,0.7207
235.4486,152.9345,0.7120,0.7120
235.3841,152.9990,0.7350,0.7350
235.3196,152.9990,0.7545,0.7545
235.2552,152.9990,0.7517,0.7517
235.1907,152.9990,0.7207,0.7207
235.1263,153.0634,0.7545,0.7545
235.0618,153.0634,0.7350,0.7350
234.9973,153.0634,0.7207,0.7207
234.9329,153.1279,0.7545,0.7545
234.8684,153.1279,0.7517,0.7517
234.8040,153.1279,0.7207,0.7207
234.7395,153.1924,0.7545,0.7545
234.6750,153.1924,0.7350,0.7350
234.6106,153.1924,0.7207,0.7207
234.5461,153.2568,0.7545,0.7545
234.4817,153.2568,0.7517,0.7517
234.4172,153.2568,0.7207,0.7207
234.3527,153.2568,0.6943,0.6943
234.2883,153.2568,0.6730,0.6730
234.2238,153.2568,0.6574,0.6574
234.1594,153.2568,0.6478,0.6478
234.0949,153.3213,0.7091,0.7091
234.0304,153.3213,0.7091,0.7091
233.9660,153.3857,0.7735,0.7735
233.9015,153.3857,0.7735,0.7735
233.8371,153.3857,0.7735,0.7735
233.7726,153.3857,0.7735,0.7735
233.7081,153.3857,0.7517,0.7517
233.6437,153.3857,0.7207,0.7207
233.5792,153.4502,0.7545,0.7545
233.5148,153.4502,0.7350,0.7350
233.4503,153.4502,0.7207,0.7207
233.3858,153.4502,0.7120,0.7120
233.3214,153.4502,0.7091,0.7091
233.2569,153.5147,0.7735,0.7735
233.1925,153.5147,0.7735,0.7735
233.1280,153.5791,0.8380,0.8380
233.0635,153.5791,0.8380,0.8380
232.9991,153.5791,0.8380,0.8380
232.9346,153.5791,0.8077,0.8077
232.8702,153.6436,0.8380,0.8380
232.8057,153.6436,0.8154,0.8154
232.7412,153.7080,0.8600,0.8600
232.6768,153.7080,0.8478,0.8478
232.6123,153.7080,0.8405,0.8405
232.5479,153.7080,0.8077,0.8077
232.4834,153.7080,0.7789,0.7789
232.4189,153.7725,0.8154,0.8154
232.3545,153.8370,0.8154,0.8154
232.2900,153.8370,0.8380,0.8380
232.2256,153.8370,0.8405,0.8405
232.1611,153.8370,0.8380,0.8380
232.0966,153.8370,0.8380,0.8380
232.0322,153.8370,0.8077,0.8077
231.9677,153.9014,0.8380,0.8380
231.9033,153.9014,0.8154,0.8154
231.8388,153.9659,0.8600,0.8600
231.7743,153.9659,0.8478,0.8478
231.7099,153.9659,0.8405,0.8405
231.6454,153.9659,0.8077,0.8077
231.5810,153.9659,0.7789,0.7789
231.5165,154.0303,0.8154,0.8154
231.4520,154.0948,0.8154,0.8154
231.3876,154.0948,0.8380,0.8380
231.3231,154.0948,0.8405,0.8405
231.2587,154.0948,0.8380,0.8380
231.1942,154.0948,0.8380,0.8380
231.1297,154.0948,0.8077,0.8077
231.0653,154.0948,0.7789,0.7789
231.0008,154.1593,0.8154,0.8154
230.9364,154.2237,0.8154,0.8154
230.8719,154.2237,0.8380,0.8380
230.8074,154.2237,0.8405,0.8405
230.7430,154.2237,0.8380,0.8380
230.6785,154.2237,0.8380,0.8380
230.6141,154.2237,0.8077,0.8077
230.5496,154.2237,0.7789,0.7789
230.4851,154.2882,0.8154,0.8154
230.4207,154.3526,0.8154,0.8154
230.3562,154.3526,0.8380,0.8380
230.2918,154.3526,0.8405,0.8405
230.2273,154.3526,0.8380,0.8380
230.1628,154.3526,0.8380,0.8380
230.0984,154.3526,0.8077,0.8077
230.0339,154.3526,0.7789,0.7789
229.9695,154.4171,0.8154,0.8154
229.9050,154.4816,0.8154,0.8154
229.8405,154.4816,0.8380,0.8380
229.7761,154.4816,0.8405,0.8405
229.7116,154.4816,0.8380,0.8380
229.6472,154.4816,0.8380,0.8380
229.5827,154.4816,0.8077,0.8077
