# x_m,y_m,w_tr_right_m,w_tr_left_m
-6.9764,8.1014,1.0807,1.0807
-6.9093,8.0344,1.0807,1.0807
-6.9093,7.9673,1.0807,1.0807
-6.8423,7.9003,1.0807,1.0807
-6.8423,7.8333,1.0597,1.0597
-6.7753,7.7663,1.0807,1.0807
-6.7753,7.6993,1.0490,1.0490
-6.7083,7.6322,1.0807,1.0807
-6.7083,7.5652,1.0490,1.0490
-6.6413,7.4982,1.0807,1.0807
-6.6413,7.4312,1.0490,1.0490
-6.5742,7.3642,1.0807,1.0807
-6.5742,7.2971,1.0490,1.0490
-6.5072,7.2301,1.0807,1.0807
-6.5072,7.1631,1.0490,1.0490
-6.4402,7.0961,1.0807,1.0807
-6.4402,7.0291,1.0490,1.0490
-6.3732,6.9620,1.0807,1.0807
-6.3732,6.8950,1.0490,1.0490
-6.3062,6.8280,1.0807,1.0807
-6.3062,6.7610,1.0490,1.0490
-6.2391,6.6940,1.0807,1.0807
-6.2391,6.6269,1.0490,1.0490
-6.1721,6.5599,1.0807,1.0807
-6.1721,6.4929,1.0490,1.0490
-6.1051,6.4259,1.0807,1.0807
-6.1051,6.3589,1.0490,1.0490
-6.0381,6.2918,1.0807,1.0807
-6.0381,6.2248,1.0490,1.0490
-5.9711,6.1578,1.0807,1.0807
-5.9040,6.0908,1.0807,1.0807
-5.9040,6.0238,1.0807,1.0807
-5.8370,5.9567,1.0807,1.0807
-5.8370,5.8897,1.0597,1.0597
-5.7700,5.8227,1.0807,1.0807
-5.7700,5.7557,1.0490,1.0490
-5.7030,5.6887,1.0807,1.0807
-5.7030,5.6216,1.0490,1.0490
-5.6360,5.5546,1.0807,1.0807
-5.6360,5.4876,1.0490,1.0490
-5.5689,5.4206,1.0807,1.0807
-5.5689,5.3536,1.0490,1.0490
-5.5019,5.2865,1.0807,1.0807
-5.5019,5.2195,1.0490,1.0490
-5.4349,5.1525,1.0807,1.0807
-5.3679,5.0855,1.0490,1.0490
-5.3679,5.0185,1.0807,1.0807
-5.3009,4.9514,1.0597,1.0597
-5.3009,4.8844,1.0597,1.0597
-5.2338,4.8174,1.0807,1.0807
-5.2338,4.7504,1.0490,1.0490
-5.1668,4.6834,1.0807,1.0807
-5.0998,4.6163,1.0490,1.0490
-5.0998,4.5493,1.0807,1.0807
-5.0328,4.4823,1.0597,1.0597
-5.0328,4.4153,1.0597,1.0597
-4.9658,4.3483,1.0807,1.0807
-4.9658,4.2812,1.0490,1.0490
-4.8987,4.2142,1.0807,1.0807
-4.8317,4.1472,1.0597,1.0597
-4.8317,4.0802,1.0597,1.0597
-4.7647,4.0132,1.0807,1.0807
-4.7647,3.9461,1.0490,1.0490
-4.6977,3.8791,1.0807,1.0807
-4.6307,3.8121,1.0597,1.0597
-4.6307,3.7451,1.0597,1.0597
-4.5636,3.6781,1.0807,1.0807
-4.5636,3.6110,1.0469,1.0469
-4.4966,3.5440,1.0597,1.0597
-4.4296,3.4770,1.0807,1.0807
-4.4296,3.4100,1.0490,1.0490
-4.3626,3.3430,1.0807,1.0807
-4.2956,3.2759,1.0597,1.0597
-4.2956,3.2089,1.0597,1.0597
-4.2285,3.1419,1.0807,1.0807
-4.1615,3.0749,1.0597,1.0597
-4.1615,3.0079,1.0469,1.0469
-4.0945,2.9408,1.0597,1.0597
-4.0275,2.8738,1.0807,1.0807
-4.0275,2.8068,1.0469,1.0469
-3.9605,2.7398,1.0597,1.0597
-3.8934,2.6728,1.0807,1.0807
-3.8934,2.6057,1.0469,1.0469
-3.8264,2.5387,1.0597,1.0597
-3.7594,2.4717,1.0807,1.0807
-3.6924,2.4047,1.0807,1.0807
-3.6924,2.3377,1.0469,1.0469
-3.6254,2.2706,1.0597,1.0597
-3.5583,2.2036,1.0807,1.0807
-3.4913,2.1366,1.0597,1.0597
-3.4913,2.0696,1.0469,1.0469
-3.4243,2.0026,1.0597,1.0597
-3.3573,1.9355,1.0807,1.0807
-3.2903,1.8685,1.0807,1.0807
-3.2903,1.8015,1.0469,1.0469
-3.2232,1.7345,1.0597,1.0597
-3.1562,1.6675,1.0807,1.0807
-3.0892,1.6004,1.0910,1.0910
-3.0222,1.5334,1.0807,1.0807
-2.9552,1.4664,1.0597,1.0597
-2.9552,1.3994,1.0469,1.0469
-2.8881,1.3324,1.0597,1.0597
-2.8211,1.2653,1.0807,1.0807
-2.7541,1.1983,1.0807,1.0807
-2.6871,1.1313,1.0597,1.0597
-2.6871,1.0643,1.0469,1.0469
-2.6201,0.9973,1.0597,1.0597
-2.5530,0.9302,1.0807,1.0807
-2.4860,0.8632,1.0910,1.0910
-2.4190,0.7962,1.0910,1.0910
-2.3520,0.7292,1.0807,1.0807
-2.2850,0.6622,1.0597,1.0597
-2.2850,0.5951,1.0469,1.0469
-2.2179,0.5281,1.0597,1.0597
-2.1509,0.4611,1.0807,1.0807
-2.0839,0.3941,1.0910,1.0910
-2.0169,0.3271,1.0910,1.0910
-1.9499,0.2600,1.0910,1.0910
-1.8828,0.1930,1.0910,1.0910
-1.8158,0.1260,1.0807,1.0807
-1.7488,0.0590,1.0597,1.0597
-1.7488,-0.0080,1.0469,1.0469
-1.6818,-0.0751,1.0597,1.0597
-1.6148,-0.1421,1.0807,1.0807
-1.5477,-0.2091,1.0910,1.0910
-1.4807,-0.2761,1.0910,1.0910
-1.4137,-0.3431,1.0910,1.0910
-1.3467,-0.4102,1.0910,1.0910
-1.2797,-0.4772,1.0910,1.0910
-1.2126,-0.5442,1.0910,1.0910
-1.1456,-0.6112,1.0807,1.0807
-1.0786,-0.6782,1.0597,1.0597
-1.0786,-0.7453,1.0469,1.0469
-1.0116,-0.8123,1.0597,1.0597
-0.9446,-0.8793,1.0807,1.0807
-0.8775,-0.9463,1.0910,1.0910
-0.8105,-1.0133,1.0910,1.0910
-0.7435,-1.0804,1.0910,1.0910
-0.6765,-1.1474,1.0910,1.0910
-0.6095,-1.2144,1.0910,1.0910
-0.5424,-1.2814,1.0910,1.0910
-0.4754,-1.3484,1.0910,1.0910
-0.4084,-1.4155,1.0910,1.0910
-0.3414,-1.4825,1.0807,1.0807
-0.2744,-1.5495,1.0597,1.0597
-0.2744,-1.6165,1.0469,1.0469
-0.2073,-1.6835,1.0597,1.0597
-0.1403,-1.7506,1.0807,1.0807
-0.0733,-1.8176,1.0910,1.0910
-0.0063,-1.8846,1.0910,1.0910
0.0607,-1.9516,1.0910,1.0910
0.1278,-2.0186,1.0910,1.0910
0.1948,-2.0857,1.0910,1.0910
0.2618,-2.1527,1.0910,1.0910
0.3288,-2.2197,1.0910,1.0910
0.3958,-2.2867,1.0807,1.0807
0.4629,-2.3537,1.0597,1.0597
0.5299,-2.4208,1.0469,1.0469
0.5299,-2.4878,1.0469,1.0469
0.5969,-2.5548,1.0597,1.0597
0.6639,-2.6218,1.0807,1.0807
0.7309,-2.6888,1.0910,1.0910
0.7980,-2.7559,1.0910,1.0910
0.8650,-2.8229,1.0910,1.0910
0.9320,-2.8899,1.0910,1.0910
0.9990,-2.9569,1.0910,1.0910
1.0660,-3.0239,1.0910,1.0910
1.1331,-3.0910,1.0910,1.0910
1.2001,-3.1580,1.0807,1.0807
1.2671,-3.2250,1.0597,1.0597
1.2671,-3.2920,1.0469,1.0469
1.3341,-3.3590,1.0597,1.0597
1.4011,-3.4261,1.0807,1.0807
1.4682,-3.4931,1.0910,1.0910
1.5352,-3.5601,1.0910,1.0910
1.6022,-3.6271,1.0910,1.0910
1.6692,-3.6941,1.0910,1.0910
1.7362,-3.7612,1.0910,1.0910
1.8033,-3.8282,1.0910,1.0910
1.8703,-3.8952,1.0807,1.0807
1.9373,-3.9622,1.0597,1.0597
2.0043,-4.0292,1.0469,1.0469
2.0043,-4.0963,1.0469,1.0469
2.0713,-4.1633,1.0597,1.0597
2.1384,-4.2303,1.0807,1.0807
2.2054,-4.2973,1.0910,1.0910
2.2724,-4.3643,1.0910,1.0910
2.3394,-4.4314,1.0910,1.0910
2.4064,-4.4984,1.0910,1.0910
2.4735,-4.5654,1.0910,1.0910
2.5405,-4.6324,1.0910,1.0910
2.6075,-4.6994,1.0910,1.0910
2.6745,-4.7665,1.0807,1.0807
2.7415,-4.8335,1.0597,1.0597
2.7415,-4.9005,1.0469,1.0469
2.8086,-4.9675,1.0597,1.0597
2.8756,-5.0345,1.0807,1.0807
2.9426,-5.1016,1.0910,1.0910
3.0096,-5.1686,1.0910,1.0910
3.0766,-5.2356,1.0910,1.0910
3.1437,-5.3026,1.0910,1.0910
3.2107,-5.3696,1.0910,1.0910
3.2777,-5.4367,1.0910,1.0910
3.3447,-5.5037,1.0910,1.0910
3.4117,-5.5707,1.0910,1.0910
3.4788,-5.6377,1.0910,1.0910
3.5458,-5.7047,1.0910,1.0910
3.6128,-5.7718,1.0910,1.0910
3.6798,-5.8388,1.0910,1.0910
3.7468,-5.9058,1.0910,1.0910
3.8139,-5.9728,1.0910,1.0910
3.8139,-6.0398,1.0469,1.0469
3.8809,-6.1069,1.0597,1.0597
3.9479,-6.1739,1.0807,1.0807
4.0149,-6.2409,1.0910,1.0910
4.0819,-6.3079,1.0910,1.0910
4.1490,-6.3749,1.0910,1.0910
4.2160,-6.4420,1.0910,1.0910
4.2830,-6.5090,1.0910,1.0910
4.3500,-6.5760,1.0910,1.0910
4.4170,-6.6430,1.0910,1.0910
4.4841,-6.7100,1.0910,1.0910
4.5511,-6.7771,1.0910,1.0910
4.6181,-6.8441,1.0910,1.0910
4.6851,-6.9111,1.0910,1.0910
4.7521,-6.9781,1.0910,1.0910
4.8192,-7.0451,1.0910,1.0910
4.8862,-7.1122,1.0910,1.0910
4.9532,-7.1792,1.0910,1.0910
5.0202,-7.2462,1.0910,1.0910
5.0872,-7.3132,1.0910,1.0910
5.1543,-7.3802,1.0910,1.0910
5.2213,-7.4473,1.0910,1.0910
5.2883,-7.5143,1.0910,1.0910
5.3553,-7.5813,1.0910,1.0910
5.4223,-7.6483,1.0910,1.0910
5.4894,-7.7153,1.0910,1.0910
5.5564,-7.7824,1.0910,1.0910
5.6234,-7.8494,1.0910,1.0910
5.6904,-7.9164,1.0910,1.0910
5.7574,-7.9834,1.0910,1.0910
5.8245,-8.0504,1.0910,1.0910
5.8915,-8.1175,1.0910,1.0910
5.9585,-8.1845,1.0910,1.0910
6.0255,-8.2515,1.0910,1.0910
6.0925,-8.3185,1.0910,1.0910
6.1596,-8.3855,1.0807,1.0807
6.2266,-8.4526,1.0597,1.0597
6.2936,-8.5196,1.0469,1.0469
6.3606,-8.5196,1.0910,1.0910
6.4276,-8.5866,1.0910,1.0910
6.4947,-8.6536,1.0910,1.0910
6.5617,-8.7206,1.0910,1.0910
6.6287,-8.7877,1.0910,1.0910
6.6957,-8.8547,1.0910,1.0910
6.7627,-8.9217,1.0910,1.0910
6.8298,-8.9887,1.0910,1.0910
6.8968,-9.0557,1.0910,1.0910
6.9638,-9.1228,1.0910,1.0910
7.0308,-9.1898,1.0910,1.0910
7.0978,-9.2568,1.0910,1.0910
7.1649,-9.3238,1.0910,1.0910
7.2319,-9.3908,1.0910,1.0910
7.2989,-9.4579,1.0910,1.0910
7.3659,-9.5249,1.0910,1.0910
7.4329,-9.5919,1.0910,1.0910
7.5000,-9.6589,1.0910,1.0910
7.5670,-9.7259,1.0910,1.0910
7.6340,-9.7930,1.0910,1.0910
7.7010,-9.8600,1.0910,1.0910
7.7680,-9.9270,1.0910,1.0910
7.8351,-9.9940,1.0910,1.0910
7.9021,-10.0610,1.0910,1.0910
7.9691,-10.1281,1.0910,1.0910
8.0361,-10.1951,1.0910,1.0910
8.1031,-10.2621,1.0910,1.0910
8.1702,-10.3291,1.0910,1.0910
8.2372,-10.3961,1.0910,1.0910
8.3042,-10.4632,1.0910,1.0910
8.3712,-10.5302,1.0910,1.0910
8.4382,-10.5972,1.0910,1.0910
8.5053,-10.6642,1.0910,1.0910
8.5723,-10.7312,1.0910,1.0910
8.6393,-10.7983,1.0910,1.0910
8.7063,-10.8653,1.0910,1.0910
8.7733,-10.9323,1.0807,1.0807
8.8404,-10.9993,1.0597,1.0597
8.9074,-11.0663,1.0469,1.0469
8.9744,-11.0663,1.0597,1.0597
9.0414,-11.1334,1.0807,1.0807
9.1084,-11.2004,1.0910,1.0910
9.1755,-11.2674,1.0910,1.0910
9.2425,-11.3344,1.0910,1.0910
9.3095,-11.4014,1.0910,1.0910
9.3765,-11.4685,1.0910,1.0910
9.4435,-11.5355,1.0910,1.0910
9.5106,-11.6025,1.0910,1.0910
9.5776,-11.6695,1.0910,1.0910
9.6446,-11.7365,1.0910,1.0910
9.7116,-11.8036,1.0910,1.0910
9.7786,-11.8706,1.0910,1.0910
9.8457,-11.9376,1.0910,1.0910
9.9127,-12.0046,1.0910,1.0910
9.9797,-12.0716,1.0910,1.0910
10.0467,-12.1387,1.0910,1.0910
10.1137,-12.2057,1.0910,1.0910
10.1808,-12.2727,1.0910,1.0910
10.2478,-12.3397,1.0910,1.0910
10.3148,-12.4067,1.0910,1.0910
10.3818,-12.4738,1.0910,1.0910
10.4488,-12.5408,1.0910,1.0910
10.5159,-12.6078,1.0910,1.0910
10.5829,-12.6748,1.0910,1.0910
10.6499,-12.7418,1.0910,1.0910
10.7169,-12.8089,1.0910,1.0910
10.7839,-12.8759,1.0910,1.0910
10.8510,-12.9429,1.0910,1.0910
10.9180,-13.0099,1.0910,1.0910
10.9850,-13.0769,1.0910,1.0910
11.0520,-13.1440,1.0910,1.0910
11.1190,-13.2110,1.0910,1.0910
11.1861,-13.2780,1.0910,1.0910
11.2531,-13.3450,1.0910,1.0910
11.3201,-13.4120,1.0910,1.0910
11.3871,-13.4791,1.0910,1.0910
11.4541,-13.5461,1.0910,1.0910
11.5212,-13.6131,1.0910,1.0910
11.5882,-13.6801,1.0910,1.0910
11.6552,-13.7471,1.0910,1.0910
11.7222,-13.8142,1.0910,1.0910
11.7892,-13.8812,1.0910,1.0910
11.8563,-13.9482,1.0910,1.0910
11.9233,-14.0152,1.0910,1.0910
11.9903,-14.0822,1.0910,1.0910
12.0573,-14.1493,1.0910,1.0910
12.1243,-14.2163,1.0910,1.0910
12.1914,-14.2833,1.0910,1.0910
12.2584,-14.3503,1.0910,1.0910
12.3254,-14.4173,1.0910,1.0910
12.3924,-14.4844,1.0910,1.0910
12.4594,-14.5514,1.0910,1.0910
12.5265,-14.6184,1.0807,1.0807
12.5935,-14.6854,1.0597,1.0597
12.6605,-14.7524,1.0469,1.0469
12.7275,-14.7524,1.0807,1.0807
12.7945,-14.8195,1.0910,1.0910
12.8616,-14.8865,1.0910,1.0910
12.9286,-14.9535,1.0910,1.0910
12.9956,-15.0205,1.0910,1.0910
13.0626,-15.0875,1.0910,1.0910
13.1296,-15.1546,1.0910,1.0910
13.1967,-15.2216,1.0910,1.0910
13.2637,-15.2886,1.0910,1.0910
13.3307,-15.3556,1.0910,1.0910
13.3977,-15.4226,1.0910,1.0910
13.4647,-15.4897,1.0910,1.0910
13.5318,-15.5567,1.0910,1.0910
13.5988,-15.6237,1.0910,1.0910
13.6658,-15.6907,1.0910,1.0910
13.7328,-15.7577,1.0910,1.0910
13.7998,-15.8248,1.0910,1.0910
13.8669,-15.8918,1.0910,1.0910
13.9339,-15.9588,1.0910,1.0910
14.0009,-16.0258,1.0910,1.0910
14.0679,-16.0928,1.0910,1.0910
14.1349,-16.1599,1.0910,1.0910
14.1349,-16.2269,1.0469,1.0469
14.2020,-16.2939,1.0597,1.0597
14.2690,-16.3609,1.0807,1.0807
14.3360,-16.4279,1.0910,1.0910
14.4030,-16.4950,1.0910,1.0910
14.4700,-16.5620,1.0910,1.0910
14.5371,-16.6290,1.0910,1.0910
14.6041,-16.6960,1.0910,1.0910
14.6711,-16.7630,1.0910,1.0910
14.7381,-16.8301,1.0910,1.0910
14.8051,-16.8971,1.0910,1.0910
14.8722,-16.9641,1.0910,1.0910
14.9392,-17.0311,1.0910,1.0910
15.0062,-17.0981,1.0910,1.0910
15.0732,-17.1652,1.0910,1.0910
15.1402,-17.2322,1.0910,1.0910
15.2073,-17.2992,1.0910,1.0910
15.2743,-17.3662,1.0910,1.0910
15.3413,-17.4332,1.0910,1.0910
15.4083,-17.5003,1.0910,1.0910
15.4753,-17.5673,1.0807,1.0807
15.5424,-17.6343,1.0597,1.0597
15.5424,-17.7013,1.0469,1.0469
15.6094,-17.7683,1.0597,1.0597
15.6764,-17.8354,1.0807,1.0807
15.7434,-17.9024,1.0910,1.0910
15.8104,-17.9694,1.0910,1.0910
15.8775,-18.0364,1.0910,1.0910
15.9445,-18.1034,1.0910,1.0910
16.0115,-18.1705,1.0910,1.0910
16.0785,-18.2375,1.0910,1.0910
16.1455,-18.3045,1.0910,1.0910
16.2126,-18.3715,1.0807,1.0807
16.2126,-18.4385,1.0469,1.0469
16.2796,-18.5056,1.0597,1.0597
16.3466,-18.5726,1.0807,1.0807
16.4136,-18.6396,1.0910,1.0910
16.4806,-18.7066,1.0910,1.0910
16.5477,-18.7736,1.0910,1.0910
16.6147,-18.8407,1.0910,1.0910
16.6817,-18.9077,1.0910,1.0910
16.7487,-18.9747,1.0910,1.0910
16.8157,-19.0417,1.0910,1.0910
16.8828,-19.1087,1.0807,1.0807
16.9498,-19.1758,1.0597,1.0597
16.9498,-19.2428,1.0469,1.0469
17.0168,-19.3098,1.0597,1.0597
17.0838,-19.3768,1.0807,1.0807
17.1508,-19.4438,1.0910,1.0910
17.2179,-19.5109,1.0910,1.0910
17.2849,-19.5779,1.0910,1.0910
17.3519,-19.6449,1.0910,1.0910
17.4189,-19.7119,1.0910,1.0910
17.4859,-19.7789,1.0910,1.0910
17.5530,-19.8460,1.0910,1.0910
17.6200,-19.9130,1.0910,1.0910
17.6870,-19.9800,1.0910,1.0910
17.7540,-20.0470,1.0807,1.0807
17.8210,-20.1140,1.0597,1.0597
17.8881,-20.1811,1.0469,1.0469
17.9551,-20.1811,1.0597,1.0597
18.0221,-20.2481,1.0807,1.0807
18.0891,-20.3151,1.0807,1.0807
18.1561,-20.3151,1.0597,1.0597
18.2232,-20.3821,1.0807,1.0807
18.2902,-20.3821,1.0490,1.0490
18.3572,-20.3821,1.0208,1.0208
18.4242,-20.3821,0.9895,0.9895
18.4912,-20.4491,1.0208,1.0208
18.5583,-20.4491,0.9963,0.9963
18.6253,-20.4491,0.9758,0.9758
18.6923,-20.4491,0.9596,0.9596
18.7593,-20.5162,1.0142,1.0142
18.8263,-20.5162,1.0075,1.0075
18.8934,-20.5162,1.0053,1.0053
18.9604,-20.5162,1.0053,1.0053
19.0274,-20.5162,1.0053,1.0053
19.0944,-20.5162,1.0053,1.0053
19.1614,-20.5162,1.0053,1.0053
19.2285,-20.5162,1.0053,1.0053
19.2955,-20.5162,1.0053,1.0053
19.3625,-20.5162,1.0075,1.0075
19.4295,-20.5162,1.0142,1.0142
19.4965,-20.4491,0.9596,0.9596
19.5636,-20.4491,0.9758,0.9758
19.6306,-20.4491,0.9963,0.9963
19.6976,-20.4491,1.0208,1.0208
19.7646,-20.3821,0.9895,0.9895
19.8316,-20.3821,1.0208,1.0208
19.8987,-20.3821,1.0490,1.0490
19.9657,-20.3821,1.0807,1.0807
20.0327,-20.3151,1.0490,1.0490
20.0997,-20.3151,1.0807,1.0807
20.1667,-20.2481,1.0597,1.0597
20.2338,-20.2481,1.0597,1.0597
20.3008,-20.1811,1.0807,1.0807
20.3678,-20.1140,1.0910,1.0910
20.4348,-20.0470,1.0910,1.0910
20.5018,-19.9800,1.0910,1.0910
20.5689,-19.9130,1.0910,1.0910
20.6359,-19.8460,1.0807,1.0807
20.7029,-19.7789,1.0597,1.0597
20.7029,-19.7119,1.0469,1.0469
20.7699,-19.6449,1.0597,1.0597
20.8369,-19.5779,1.0807,1.0807
20.9040,-19.5109,1.0597,1.0597
20.9040,-19.4438,1.0597,1.0597
20.9710,-19.3768,1.0807,1.0807
21.0380,-19.3098,1.0490,1.0490
21.0380,-19.2428,1.0807,1.0807
21.1050,-19.1758,1.0597,1.0597
21.1050,-19.1087,1.0597,1.0597
21.1720,-19.0417,1.0807,1.0807
21.1720,-18.9747,1.0490,1.0490
21.2391,-18.9077,1.0807,1.0807
21.2391,-18.8407,1.0490,1.0490
21.3061,-18.7736,1.0807,1.0807
21.3061,-18.7066,1.0490,1.0490
21.3731,-18.6396,1.0807,1.0807
21.3731,-18.5726,1.0490,1.0490
21.3731,-18.5056,1.0208,1.0208
21.4401,-18.4385,1.0597,1.0597
21.4401,-18.3715,1.0404,1.0404
21.5071,-18.3045,1.0807,1.0807
21.5071,-18.2375,1.0490,1.0490
21.5742,-18.1705,1.0807,1.0807
21.5742,-18.1034,1.0597,1.0597
21.5742,-18.0364,1.0404,1.0404
21.5742,-17.9694,1.0208,1.0208
21.6412,-17.9024,1.0597,1.0597
21.6412,-17.8354,1.0404,1.0404
21.6412,-17.7683,1.0208,1.0208
21.6412,-17.7013,0.9963,0.9963
21.7082,-17.6343,1.0404,1.0404
21.7082,-17.5673,1.0252,1.0252
21.7082,-17.5003,1.0142,1.0142
21.7752,-17.4332,1.0744,1.0744
21.7752,-17.3662,1.0597,1.0597
21.7752,-17.2992,1.0404,1.0404
21.7752,-17.2322,1.0252,1.0252
21.7752,-17.1652,1.0142,1.0142
21.7752,-17.0981,1.0075,1.0075
21.7752,-17.0311,1.0053,1.0053
21.7752,-16.9641,1.0053,1.0053
21.8422,-16.8971,1.0597,1.0597
21.8422,-16.8301,1.0404,1.0404
21.8422,-16.7630,1.0252,1.0252
21.8422,-16.6960,1.0142,1.0142
21.8422,-16.6290,1.0075,1.0075
21.8422,-16.5620,1.0053,1.0053
21.8422,-16.4950,1.0053,1.0053
21.8422,-16.4279,1.0053,1.0053
21.8422,-16.3609,1.0053,1.0053
21.8422,-16.2939,1.0053,1.0053
21.8422,-16.2269,1.0053,1.0053
21.9093,-16.1599,1.0723,1.0723
21.9093,-16.0928,1.0723,1.0723
21.9093,-16.0258,1.0723,1.0723
21.9093,-15.9588,1.0723,1.0723
21.9093,-15.8918,1.0723,1.0723
21.9093,-15.8248,1.0723,1.0723
21.9093,-15.7577,1.0723,1.0723
21.9093,-15.6907,1.0723,1.0723
21.9093,-15.6237,1.0723,1.0723
21.9093,-15.5567,1.0723,1.0723
21.9093,-15.4897,1.0723,1.0723
21.9763,-15.4226,1.0723,1.0723
21.9763,-15.3556,1.0723,1.0723
21.9763,-15.2886,1.0723,1.0723
21.9763,-15.2216,1.0723,1.0723
21.9763,-15.1546,1.0723,1.0723
21.9763,-15.0875,1.0723,1.0723
21.9763,-15.0205,1.0723,1.0723
21.9763,-14.9535,1.0723,1.0723
21.9763,-14.8865,1.0723,1.0723
21.9763,-14.8195,1.0723,1.0723
21.9763,-14.7524,1.0723,1.0723
21.9763,-14.6854,1.0723,1.0723
21.9763,-14.6184,1.0723,1.0723
21.9763,-14.5514,1.0723,1.0723
21.9763,-14.4844,1.0723,1.0723
21.9763,-14.4173,1.0723,1.0723
21.9763,-14.3503,1.0723,1.0723
21.9763,-14.2833,1.0723,1.0723
21.9763,-14.2163,1.0723,1.0723
21.9763,-14.1493,1.0723,1.0723
21.9763,-14.0822,1.0723,1.0723
21.9763,-14.0152,1.0723,1.0723
21.9763,-13.9482,1.0723,1.0723
22.0433,-13.8812,1.0404,1.0404
22.0433,-13.8142,1.0597,1.0597
22.0433,-13.7471,1.0723,1.0723
22.0433,-13.6801,1.0723,1.0723
22.0433,-13.6131,1.0723,1.0723
22.0433,-13.5461,1.0723,1.0723
22.0433,-13.4791,1.0723,1.0723
22.0433,-13.4120,1.0744,1.0744
22.0433,-13.3450,1.0723,1.0723
22.1103,-13.2780,1.0252,1.0252
22.1103,-13.2110,1.0404,1.0404
22.1103,-13.1440,1.0597,1.0597
22.1773,-13.0769,1.0075,1.0075
22.1773,-13.0099,1.0142,1.0142
22.1773,-12.9429,1.0252,1.0252
22.1773,-12.8759,1.0404,1.0404
22.1773,-12.8089,1.0597,1.0597
22.1773,-12.7418,1.0807,1.0807
22.1773,-12.6748,1.0597,1.0597
22.2444,-12.6078,1.0404,1.0404
22.2444,-12.5408,1.0597,1.0597
22.3114,-12.4738,1.0208,1.0208
22.3114,-12.4067,1.0490,1.0490
22.3114,-12.3397,1.0807,1.0807
22.3784,-12.2727,1.0404,1.0404
22.3784,-12.2057,1.0597,1.0597
22.3784,-12.1387,1.0807,1.0807
22.4454,-12.0716,1.0490,1.0490
22.4454,-12.0046,1.0807,1.0807
22.5124,-11.9376,1.0490,1.0490
22.5124,-11.8706,1.0807,1.0807
22.5795,-11.8036,1.0490,1.0490
22.5795,-11.7365,1.0597,1.0597
22.6465,-11.6695,1.0597,1.0597
22.6465,-11.6025,1.0490,1.0490
22.7135,-11.5355,1.0807,1.0807
22.7805,-11.4685,1.0597,1.0597
22.7805,-11.4014,1.0597,1.0597
22.8475,-11.3344,1.0807,1.0807
22.9146,-11.2674,1.0807,1.0807
22.9816,-11.2004,1.0597,1.0597
22.9816,-11.1334,1.0469,1.0469
23.0486,-11.0663,1.0597,1.0597
23.1156,-10.9993,1.0807,1.0807
23.1826,-10.9323,1.0910,1.0910
23.2497,-10.8653,1.0910,1.0910
23.3167,-10.7983,1.0807,1.0807
23.3837,-10.7312,1.0597,1.0597
23.3837,-10.6642,1.0597,1.0597
23.4507,-10.5972,1.0807,1.0807
23.5177,-10.5302,1.0910,1.0910
23.5848,-10.4632,1.0910,1.0910
23.6518,-10.3961,1.0807,1.0807
23.7188,-10.3291,1.0597,1.0597
23.7858,-10.3291,1.0469,1.0469
23.8528,-10.2621,1.0597,1.0597
23.9199,-10.1951,1.0807,1.0807
23.9869,-10.1281,1.0910,1.0910
24.0539,-10.0610,1.0910,1.0910
24.1209,-9.9940,1.0910,1.0910
24.1879,-9.9270,1.0807,1.0807
24.2550,-9.8600,1.0597,1.0597
24.3220,-9.8600,1.0469,1.0469
24.3890,-9.7930,1.0597,1.0597
24.4560,-9.7259,1.0807,1.0807
24.5230,-9.6589,1.0807,1.0807
24.5901,-9.5919,1.0597,1.0597
24.6571,-9.5919,1.0469,1.0469
24.7241,-9.5249,1.0597,1.0597
24.7911,-9.4579,1.0807,1.0807
24.8581,-9.3908,1.0807,1.0807
24.9252,-9.3238,1.0597,1.0597
24.9922,-9.3238,1.0597,1.0597
25.0592,-9.2568,1.0807,1.0807
25.1262,-9.1898,1.0597,1.0597
25.1932,-9.1898,1.0597,1.0597
25.2603,-9.1228,1.0807,1.0807
25.3273,-9.0557,1.0807,1.0807
25.3943,-8.9887,1.0597,1.0597
25.4613,-8.9887,1.0597,1.0597
25.5283,-8.9217,1.0807,1.0807
25.5954,-8.8547,1.0490,1.0490
25.6624,-8.8547,1.0597,1.0597
25.7294,-8.7877,1.0597,1.0597
25.7964,-8.7877,1.0490,1.0490
25.8634,-8.7206,1.0807,1.0807
25.9305,-8.6536,1.0597,1.0597
25.9975,-8.6536,1.0597,1.0597
26.0645,-8.5866,1.0807,1.0807
26.1315,-8.5196,1.0597,1.0597
26.1985,-8.5196,1.0597,1.0597
26.2656,-8.4526,1.0807,1.0807
26.3326,-8.3855,1.0490,1.0490
26.3996,-8.3855,1.0807,1.0807
26.4666,-8.3185,1.0597,1.0597
26.5336,-8.3185,1.0597,1.0597
26.6007,-8.2515,1.0807,1.0807
26.6677,-8.1845,1.0597,1.0597
26.7347,-8.1845,1.0597,1.0597
26.8017,-8.1175,1.0807,1.0807
26.8687,-8.1175,1.0490,1.0490
26.9358,-8.0504,1.0807,1.0807
27.0028,-7.9834,1.0490,1.0490
27.0698,-7.9834,1.0807,1.0807
27.1368,-7.9164,1.0597,1.0597
27.2038,-7.9164,1.0597,1.0597
27.2709,-7.8494,1.0807,1.0807
27.3379,-7.7824,1.0490,1.0490
27.4049,-7.7824,1.0807,1.0807
