# x_m,y_m,w_tr_right_m,w_tr_left_m
-7.5560,27.2100,1.2513,1.2513
-7.6210,27.2750,1.2513,1.2513
-7.6210,27.3401,1.2563,1.2563
-7.6861,27.4051,1.2513,1.2513
-7.6861,27.4702,1.2780,1.2780
-7.7511,27.5352,1.2513,1.2513
-7.7511,27.6003,1.2813,1.2813
-7.8162,27.6653,1.2513,1.2513
-7.8162,27.7304,1.2780,1.2780
-7.8162,27.7954,1.2513,1.2513
-7.8812,27.8605,1.2563,1.2563
-7.8812,27.9255,1.2513,1.2513
-7.9463,27.9906,1.2513,1.2513
-7.9463,28.0556,1.2563,1.2563
-8.0113,28.1207,1.2513,1.2513
-8.0113,28.1857,1.2780,1.2780
-8.0764,28.2508,1.2513,1.2513
-8.0764,28.3158,1.2780,1.2780
-8.1414,28.3809,1.2342,1.2342
-8.1414,28.4459,1.2563,1.2563
-8.1414,28.5110,1.2513,1.2513
-8.2065,28.5760,1.2513,1.2513
-8.2065,28.6411,1.2513,1.2513
-8.2715,28.7061,1.2513,1.2513
-8.2715,28.7712,1.2563,1.2563
-8.3366,28.8362,1.2513,1.2513
-8.3366,28.9013,1.2780,1.2780
-8.4016,28.9663,1.2513,1.2513
-8.4016,29.0314,1.2780,1.2780
-8.4667,29.0964,1.2342,1.2342
-8.4667,29.1615,1.2563,1.2563
-8.4667,29.2265,1.2513,1.2513
-8.5317,29.2916,1.2513,1.2513
-8.5317,29.3566,1.2513,1.2513
-8.5968,29.4217,1.2513,1.2513
-8.5968,29.4867,1.2563,1.2563
-8.6618,29.5518,1.2513,1.2513
-8.6618,29.6168,1.2780,1.2780
-8.7269,29.6819,1.2513,1.2513
-8.7269,29.7469,1.2780,1.2780
-8.7269,29.8120,1.2513,1.2513
-8.7919,29.8770,1.2563,1.2563
-8.7919,29.9421,1.2513,1.2513
-8.8570,30.0071,1.2513,1.2513
-8.8570,30.0722,1.2563,1.2563
-8.9220,30.1372,1.2513,1.2513
-8.9220,30.2023,1.2780,1.2780
-8.9871,30.2673,1.2513,1.2513
-8.9871,30.3324,1.2813,1.2813
-9.0521,30.3974,1.2513,1.2513
-9.0521,30.4625,1.2780,1.2780
-9.0521,30.5275,1.2513,1.2513
-9.1172,30.5926,1.2563,1.2563
-9.1172,30.6576,1.2513,1.2513
-9.1822,30.7227,1.2513,1.2513
-9.1822,30.7877,1.2563,1.2563
-9.2473,30.8528,1.2513,1.2513
-9.2473,30.9178,1.2780,1.2780
-9.3123,30.9829,1.2513,1.2513
-9.3123,31.0479,1.2813,1.2813
-9.3774,31.1130,1.2513,1.2513
-9.3774,31.1780,1.2780,1.2780
-9.4424,31.2431,1.2342,1.2342
-9.4424,31.3081,1.2563,1.2563
-9.4424,31.3732,1.2513,1.2513
-9.5075,31.4382,1.2513,1.2513
-9.5075,31.5033,1.2513,1.2513
-9.5725,31.5683,1.2513,1.2513
-9.5725,31.6334,1.2563,1.2563
-9.6376,31.6984,1.2513,1.2513
-9.6376,31.7635,1.2780,1.2780
-9.7026,31.8285,1.2513,1.2513
-9.7026,31.8936,1.2813,1.2813
-9.7677,31.9586,1.2513,1.2513
-9.7677,32.0237,1.2813,1.2813
-9.8327,32.0887,1.2513,1.2513
-9.8327,32.1538,1.2630,1.2630
-9.8978,32.2188,1.2513,1.2513
-9.8978,32.2839,1.2513,1.2513
-9.9628,32.3489,1.2513,1.2513
-9.9628,32.4140,1.2513,1.2513
-10.0279,32.4790,1.2630,1.2630
-10.0929,32.5441,1.2496,1.2496
-10.0929,32.6091,1.2630,1.2630
-10.1580,32.6742,1.2513,1.2513
-10.2230,32.7392,1.2274,1.2274
-10.2230,32.8043,1.2630,1.2630
-10.2881,32.8693,1.2496,1.2496
-10.2881,32.9344,1.2496,1.2496
-10.3531,32.9994,1.2630,1.2630
-10.4182,33.0645,1.2496,1.2496
-10.4182,33.1295,1.2496,1.2496
-10.4832,33.1946,1.2630,1.2630
-10.5483,33.2596,1.2630,1.2630
-10.6133,33.3247,1.2496,1.2496
-10.6133,33.3897,1.2496,1.2496
-10.6784,33.4548,1.2630,1.2630
-10.7434,33.5198,1.2830,1.2830
-10.8085,33.5849,1.2630,1.2630
-10.8735,33.6499,1.2496,1.2496
-10.8735,33.7150,1.2428,1.2428
-10.9386,33.7800,1.2428,1.2428
-11.0036,33.8451,1.2496,1.2496
-11.0687,33.9101,1.2630,1.2630
-11.1337,33.9752,1.2830,1.2830
-11.1988,34.0402,1.2879,1.2879
-11.2638,34.1053,1.2879,1.2879
-11.3289,34.1703,1.2879,1.2879
-11.3939,34.2354,1.2830,1.2830
-11.4590,34.3004,1.2630,1.2630
-11.5240,34.3655,1.2496,1.2496
-11.5891,34.4305,1.2428,1.2428
-11.6541,34.4956,1.2428,1.2428
-11.7192,34.4956,1.2496,1.2496
-11.7842,34.5606,1.2630,1.2630
-11.8493,34.6257,1.2630,1.2630
-11.9143,34.6907,1.2496,1.2496
-11.9794,34.7558,1.2428,1.2428
-12.0444,34.7558,1.2496,1.2496
-12.1095,34.8208,1.2630,1.2630
-12.1745,34.8859,1.2630,1.2630
-12.2396,34.8859,1.2496,1.2496
-12.3046,34.9509,1.2630,1.2630
-12.3697,35.0160,1.2630,1.2630
-12.4347,35.0810,1.2496,1.2496
-12.4998,35.0810,1.2496,1.2496
-12.5648,35.1461,1.2630,1.2630
-12.6299,35.1461,1.2274,1.2274
-12.6949,35.2111,1.2513,1.2513
-12.7600,35.2762,1.2513,1.2513
-12.8250,35.2762,1.2513,1.2513
-12.8901,35.3412,1.2630,1.2630
-12.9551,35.3412,1.2496,1.2496
-13.0202,35.4063,1.2630,1.2630
-13.0852,35.4713,1.2513,1.2513
-13.1503,35.4713,1.2513,1.2513
-13.2153,35.5364,1.2513,1.2513
-13.2804,35.5364,1.2513,1.2513
-13.3454,35.5364,1.2222,1.2222
-13.4105,35.6014,1.2513,1.2513
-13.4755,35.6014,1.2222,1.2222
-13.5406,35.6665,1.2563,1.2563
-13.6056,35.6665,1.2342,1.2342
-13.6707,35.7315,1.2780,1.2780
-13.7357,35.7315,1.2513,1.2513
-13.8008,35.7315,1.2222,1.2222
-13.8658,35.7966,1.2563,1.2563
-13.9309,35.7966,1.2342,1.2342
-13.9959,35.8616,1.2780,1.2780
-14.0610,35.8616,1.2563,1.2563
-14.1260,35.8616,1.2342,1.2342
-14.1911,35.8616,1.2152,1.2152
-14.2561,35.9267,1.2563,1.2563
-14.3212,35.9267,1.2342,1.2342
-14.3862,35.9917,1.2630,1.2630
-14.4513,35.9917,1.2563,1.2563
-14.5163,35.9917,1.2342,1.2342
-14.5814,35.9917,1.2152,1.2152
-14.6464,36.0568,1.2630,1.2630
-14.7115,36.0568,1.2513,1.2513
-14.7765,36.0568,1.2342,1.2342
-14.8416,36.0568,1.2152,1.2152
-14.9066,36.0568,1.1995,1.1995
-14.9717,36.0568,1.1871,1.1871
-15.0367,36.1218,1.2428,1.2428
-15.1018,36.1218,1.2342,1.2342
-15.1668,36.1218,1.2152,1.2152
-15.2319,36.1218,1.1995,1.1995
-15.2969,36.1869,1.2513,1.2513
-15.3620,36.1869,1.2428,1.2428
-15.4270,36.1869,1.2377,1.2377
-15.4921,36.1869,1.2359,1.2359
-15.5571,36.1869,1.2359,1.2359
-15.6222,36.1869,1.2342,1.2342
-15.6872,36.1869,1.2152,1.2152
-15.7523,36.1869,1.1995,1.1995
-15.8173,36.1869,1.1871,1.1871
-15.8824,36.1869,1.1781,1.1781
-15.9474,36.2519,1.2377,1.2377
-16.0125,36.2519,1.2359,1.2359
-16.0775,36.2519,1.2359,1.2359
-16.1426,36.2519,1.2359,1.2359
-16.2076,36.2519,1.2359,1.2359
-16.2727,36.2519,1.2359,1.2359
-16.3377,36.2519,1.2359,1.2359
-16.4028,36.2519,1.2359,1.2359
-16.4678,36.2519,1.2359,1.2359
-16.5329,36.2519,1.2359,1.2359
-16.5979,36.2519,1.2359,1.2359
-16.6630,36.2519,1.2377,1.2377
-16.7280,36.1869,1.1781,1.1781
-16.7931,36.1869,1.1871,1.1871
-16.8581,36.1869,1.1995,1.1995
-16.9232,36.1869,1.2152,1.2152
-16.9882,36.1869,1.2342,1.2342
-17.0533,36.1869,1.2359,1.2359
-17.1183,36.1869,1.2359,1.2359
-17.1834,36.1869,1.2359,1.2359
-17.2484,36.1869,1.2377,1.2377
-17.3135,36.1869,1.2428,1.2428
-17.3785,36.1218,1.1871,1.1871
-17.4436,36.1218,1.1995,1.1995
-17.5086,36.1218,1.2152,1.2152
-17.5737,36.1218,1.2342,1.2342
-17.6387,36.0568,1.1781,1.1781
-17.7038,36.0568,1.1871,1.1871
-17.7688,36.0568,1.1995,1.1995
-17.8339,36.0568,1.2152,1.2152
-17.8989,36.0568,1.2342,1.2342
-17.9640,36.0568,1.2513,1.2513
-18.0290,36.0568,1.2630,1.2630
-18.0941,35.9917,1.2152,1.2152
-18.1591,35.9917,1.2342,1.2342
-18.2242,35.9917,1.2563,1.2563
-18.2892,35.9917,1.2630,1.2630
-18.3543,35.9267,1.2342,1.2342
-18.4193,35.9267,1.2563,1.2563
-18.4844,35.8616,1.2152,1.2152
-18.5494,35.8616,1.2342,1.2342
-18.6145,35.8616,1.2563,1.2563
-18.6795,35.8616,1.2780,1.2780
-18.7446,35.7966,1.2342,1.2342
-18.8096,35.7966,1.2563,1.2563
-18.8747,35.7315,1.2222,1.2222
-18.9397,35.7315,1.2513,1.2513
-19.0048,35.7315,1.2780,1.2780
-19.0698,35.6665,1.2342,1.2342
-19.1349,35.6665,1.2563,1.2563
-19.1999,35.6665,1.2513,1.2513
-19.2650,35.6014,1.2513,1.2513
-19.3300,35.6014,1.2563,1.2563
-19.3951,35.5364,1.2513,1.2513
-19.4601,35.5364,1.2780,1.2780
-19.5252,35.4713,1.2513,1.2513
-19.5902,35.4713,1.2813,1.2813
-19.6553,35.4063,1.2513,1.2513
-19.7203,35.4063,1.2813,1.2813
-19.7854,35.3412,1.2513,1.2513
-19.8504,35.3412,1.2630,1.2630
-19.9155,35.2762,1.2513,1.2513
-19.9805,35.2762,1.2513,1.2513
-20.0456,35.2111,1.2630,1.2630
-20.1106,35.1461,1.2496,1.2496
-20.1757,35.1461,1.2630,1.2630
-20.2407,35.0810,1.2513,1.2513
-20.3058,35.0810,1.2513,1.2513
-20.3708,35.0160,1.2630,1.2630
-20.4359,34.9509,1.2496,1.2496
-20.5009,34.9509,1.2630,1.2630
-20.5660,34.8859,1.2630,1.2630
-20.6310,34.8208,1.2496,1.2496
-20.6961,34.7558,1.2274,1.2274
-20.7611,34.7558,1.2630,1.2630
-20.8262,34.6907,1.2496,1.2496
-20.8912,34.6257,1.2428,1.2428
-20.9563,34.6257,1.2496,1.2496
-21.0213,34.5606,1.2630,1.2630
-21.0864,34.4956,1.2630,1.2630
-21.1514,34.4305,1.2496,1.2496
-21.2165,34.3655,1.2428,1.2428
-21.2815,34.3004,1.2428,1.2428
-21.3466,34.3004,1.2496,1.2496
-21.4116,34.2354,1.2630,1.2630
-21.4767,34.1703,1.2830,1.2830
-21.5417,34.1053,1.2879,1.2879
-21.6068,34.0402,1.2879,1.2879
-21.6718,33.9752,1.2879,1.2879
-21.7369,33.9101,1.2879,1.2879
-21.8019,33.8451,1.2879,1.2879
-21.8670,33.7800,1.2879,1.2879
-21.9320,33.7150,1.2879,1.2879
-21.9971,33.6499,1.2830,1.2830
-22.0621,33.5849,1.2630,1.2630
-22.1272,33.5198,1.2496,1.2496
-22.1922,33.4548,1.2428,1.2428
-22.1922,33.3897,1.2496,1.2496
-22.2573,33.3247,1.2630,1.2630
-22.3223,33.2596,1.2830,1.2830
-22.3874,33.1946,1.2630,1.2630
-22.4524,33.1295,1.2496,1.2496
-22.5175,33.0645,1.2428,1.2428
-22.5175,32.9994,1.2630,1.2630
-22.5825,32.9344,1.2630,1.2630
-22.6476,32.8693,1.2496,1.2496
-22.7126,32.8043,1.2428,1.2428
-22.7126,32.7392,1.2630,1.2630
-22.7777,32.6742,1.2630,1.2630
-22.8427,32.6091,1.2496,1.2496
-22.8427,32.5441,1.2630,1.2630
-22.9078,32.4790,1.2630,1.2630
-22.9728,32.4140,1.2496,1.2496
-22.9728,32.3489,1.2630,1.2630
-23.0379,32.2839,1.2513,1.2513
-23.1029,32.2188,1.2274,1.2274
-23.1029,32.1538,1.2630,1.2630
-23.1680,32.0887,1.2496,1.2496
-23.1680,32.0237,1.2513,1.2513
-23.2330,31.9586,1.2513,1.2513
-23.2330,31.8936,1.2513,1.2513
-23.2981,31.8285,1.2630,1.2630
-23.3631,31.7635,1.2496,1.2496
-23.3631,31.6984,1.2630,1.2630
-23.4282,31.6334,1.2513,1.2513
-23.4282,31.5683,1.2513,1.2513
-23.4932,31.5033,1.2513,1.2513
-23.4932,31.4382,1.2513,1.2513
-23.5583,31.3732,1.2630,1.2630
-23.5583,31.3081,1.2513,1.2513
-23.6233,31.2431,1.2813,1.2813
-23.6884,31.1780,1.2513,1.2513
-23.6884,31.1130,1.2813,1.2813
-23.7534,31.0479,1.2513,1.2513
-23.7534,30.9829,1.2813,1.2813
-23.8185,30.9178,1.2513,1.2513
-23.8185,30.8528,1.2813,1.2813
-23.8835,30.7877,1.2513,1.2513
-23.8835,30.7227,1.2813,1.2813
-23.9486,30.6576,1.2513,1.2513
-23.9486,30.5926,1.2813,1.2813
-24.0136,30.5275,1.2513,1.2513
-24.0136,30.4625,1.2813,1.2813
-24.0787,30.3974,1.2513,1.2513
-24.0787,30.3324,1.2813,1.2813
-24.1437,30.2673,1.2513,1.2513
-24.1437,30.2023,1.2813,1.2813
-24.2088,30.1372,1.2513,1.2513
-24.2088,30.0722,1.2813,1.2813
-24.2738,30.0071,1.2513,1.2513
-24.2738,29.9421,1.2813,1.2813
-24.3389,29.8770,1.2513,1.2513
-24.3389,29.8120,1.2813,1.2813
-24.4039,29.7469,1.2513,1.2513
-24.4039,29.6819,1.2780,1.2780
-24.4690,29.6168,1.2342,1.2342
-24.4690,29.5518,1.2563,1.2563
-24.5340,29.4867,1.2222,1.2222
-24.5340,29.4217,1.2513,1.2513
-24.5340,29.3566,1.2513,1.2513
-24.5991,29.2916,1.2513,1.2513
-24.5991,29.2265,1.2513,1.2513
-24.6641,29.1615,1.2513,1.2513
-24.6641,29.0964,1.2563,1.2563
-24.7292,29.0314,1.2513,1.2513
-24.7292,28.9663,1.2780,1.2780
-24.7942,28.9013,1.2513,1.2513
-24.7942,28.8362,1.2813,1.2813
-24.8593,28.7712,1.2513,1.2513
-24.8593,28.7061,1.2813,1.2813
-24.9243,28.6411,1.2513,1.2513
-24.9243,28.5760,1.2780,1.2780
-24.9894,28.5110,1.2342,1.2342
-24.9894,28.4459,1.2563,1.2563
-24.9894,28.3809,1.2513,1.2513
-25.0544,28.3158,1.2513,1.2513
-25.0544,28.2508,1.2513,1.2513
-25.1195,28.1857,1.2513,1.2513
-25.1195,28.1207,1.2563,1.2563
-25.1845,28.0556,1.2513,1.2513
-25.1845,27.9906,1.2780,1.2780
-25.2496,27.9255,1.2513,1.2513
-25.2496,27.8605,1.2780,1.2780
-25.3146,27.7954,1.2342,1.2342
-25.3146,27.7304,1.2563,1.2563
-25.3146,27.6653,1.2513,1.2513
-25.3797,27.6003,1.2513,1.2513
-25.3797,27.5352,1.2513,1.2513
-25.4447,27.4702,1.2513,1.2513
-25.4447,27.4051,1.2563,1.2563
-25.5098,27.3401,1.2513,1.2513
-25.5098,27.2750,1.2780,1.2780
-25.5748,27.2100,1.2513,1.2513
-25.5748,27.1449,1.2780,1.2780
-25.6399,27.0799,1.2342,1.2342
-25.6399,27.0148,1.2563,1.2563
-25.6399,26.9498,1.2513,1.2513
-25.7049,26.8847,1.2513,1.2513
-25.7049,26.8197,1.2513,1.2513
-25.7700,26.7546,1.2513,1.2513
-25.7700,26.6896,1.2563,1.2563
-25.8350,26.6245,1.2513,1.2513
-25.8350,26.5595,1.2780,1.2780
-25.9001,26.4944,1.2513,1.2513
-25.9001,26.4294,1.2780,1.2780
-25.9651,26.3643,1.2342,1.2342
-25.9651,26.2993,1.2563,1.2563
-26.0302,26.2342,1.2222,1.2222
-26.0302,26.1692,1.2513,1.2513
-26.0302,26.1041,1.2513,1.2513
-26.0952,26.0391,1.2513,1.2513
-26.0952,25.9740,1.2513,1.2513
-26.1603,25.9090,1.2513,1.2513
-26.1603,25.8439,1.2563,1.2563
-26.2253,25.7789,1.2513,1.2513
-26.2253,25.7138,1.2780,1.2780
-26.2904,25.6488,1.2513,1.2513
-26.2904,25.5837,1.2813,1.2813
-26.3554,25.5187,1.2513,1.2513
-26.3554,25.4536,1.2813,1.2813
-26.4205,25.3886,1.2513,1.2513
-26.4205,25.3235,1.2813,1.2813
-26.4855,25.2585,1.2513,1.2513
-26.4855,25.1934,1.2813,1.2813
-26.5506,25.1284,1.2513,1.2513
-26.5506,25.0633,1.2813,1.2813
-26.6156,24.9983,1.2513,1.2513
-26.6156,24.9332,1.2813,1.2813
-26.6807,24.8682,1.2513,1.2513
-26.6807,24.8031,1.2630,1.2630
-26.7457,24.7381,1.2513,1.2513
-26.7457,24.6730,1.2513,1.2513
-26.8108,24.6080,1.2513,1.2513
-26.8108,24.5429,1.2513,1.2513
-26.8758,24.4779,1.2630,1.2630
-26.9409,24.4128,1.2496,1.2496
-26.9409,24.3478,1.2630,1.2630
-27.0059,24.2827,1.2513,1.2513
-27.0059,24.2177,1.2513,1.2513
-27.0710,24.1526,1.2630,1.2630
-27.1360,24.0876,1.2496,1.2496
-27.1360,24.0225,1.2630,1.2630
-27.2011,23.9575,1.2630,1.2630
-27.2661,23.8924,1.2496,1.2496
-27.2661,23.8274,1.2630,1.2630
-27.3312,23.7623,1.2630,1.2630
-27.3962,23.6973,1.2496,1.2496
-27.3962,23.6322,1.2630,1.2630
-27.4613,23.5672,1.2630,1.2630
-27.5263,23.5021,1.2496,1.2496
-27.5914,23.4371,1.2428,1.2428
-27.5914,23.3720,1.2496,1.2496
-27.6564,23.3070,1.2630,1.2630
-27.7215,23.2419,1.2496,1.2496
-27.7865,23.1769,1.2428,1.2428
-27.7865,23.1118,1.2496,1.2496
-27.8516,23.0468,1.2630,1.2630
-27.9166,22.9817,1.2830,1.2830
-27.9817,22.9167,1.2879,1.2879
-28.0467,22.8516,1.2830,1.2830
-28.1118,22.7866,1.2630,1.2630
-28.1768,22.7215,1.2496,1.2496
-28.2419,22.6565,1.2428,1.2428
-28.3069,22.5914,1.2428,1.2428
-28.3720,22.5264,1.2428,1.2428
-28.4370,22.4613,1.2428,1.2428
-28.5021,22.3963,1.2428,1.2428
-28.5671,22.3312,1.2428,1.2428
-28.6322,22.2662,1.2428,1.2428
-28.6972,22.2011,1.2428,1.2428
-28.7623,22.1361,1.2428,1.2428
-28.8273,22.0710,1.2496,1.2496
-28.8924,22.0060,1.2630,1.2630
-28.9574,21.9409,1.2830,1.2830
-29.0225,21.8759,1.2830,1.2830
-29.0875,21.8108,1.2630,1.2630
-29.1526,21.7458,1.2496,1.2496
-29.2176,21.6807,1.2428,1.2428
-29.2827,21.6807,1.2496,1.2496
-29.3477,21.6157,1.2630,1.2630
-29.4128,21.5506,1.2630,1.2630
-29.4778,21.4856,1.2496,1.2496
-29.5429,21.4205,1.2428,1.2428
-29.6079,21.4205,1.2496,1.2496
-29.6730,21.3555,1.2630,1.2630
-29.7380,21.2904,1.2630,1.2630
-29.8031,21.2254,1.2496,1.2496
-29.8681,21.2254,1.2630,1.2630
-29.9332,21.1603,1.2630,1.2630
-29.9982,21.0953,1.2496,1.2496
-30.0633,21.0302,1.2274,1.2274
-30.1283,21.0302,1.2630,1.2630
-30.1934,20.9652,1.2496,1.2496
-30.2584,20.9652,1.2513,1.2513
-30.3235,20.9001,1.2630,1.2630
-30.3885,20.8351,1.2496,1.2496
-30.4536,20.8351,1.2630,1.2630
-30.5186,20.7700,1.2630,1.2630
-30.5837,20.7050,1.2496,1.2496
-30.6487,20.7050,1.2630,1.2630
-30.7138,20.6399,1.2513,1.2513
-30.7788,20.6399,1.2513,1.2513
-30.8439,20.5749,1.2513,1.2513
-30.9089,20.5749,1.2513,1.2513
-30.9740,20.5098,1.2630,1.2630
-31.0390,20.5098,1.2513,1.2513
-31.1041,20.4448,1.2813,1.2813
-31.1691,20.3797,1.2513,1.2513
-31.2342,20.3797,1.2813,1.2813
-31.2992,20.3147,1.2513,1.2513
-31.3643,20.3147,1.2813,1.2813
-31.4293,20.2496,1.2513,1.2513
-31.4944,20.2496,1.2813,1.2813
-31.5594,20.1846,1.2513,1.2513
-31.6245,20.1846,1.2813,1.2813
-31.6895,20.1195,1.2513,1.2513
-31.7546,20.1195,1.2780,1.2780
-31.8196,20.1195,1.2513,1.2513
-31.8847,20.0545,1.2563,1.2563
-31.9497,20.0545,1.2513,1.2513
-32.0148,19.9894,1.2513,1.2513
-32.0798,19.9894,1.2563,1.2563
-32.1449,19.9244,1.2513,1.2513
-32.2099,19.9244,1.2780,1.2780
-32.2750,19.9244,1.2513,1.2513
-32.3400,19.8593,1.2563,1.2563
-32.4051,19.8593,1.2563,1.2563
-32.4701,19.7943,1.2342,1.2342
-32.5352,19.7943,1.2563,1.2563
-32.6002,19.7943,1.2563,1.2563
-32.6653,19.7292,1.2513,1.2513
-32.7303,19.7292,1.2780,1.2780
-32.7954,19.7292,1.2563,1.2563
-32.8604,19.6642,1.2513,1.2513
-32.9255,19.6642,1.2630,1.2630
-32.9905,19.6642,1.2563,1.2563
-33.0556,19.5991,1.2342,1.2342
-33.1206,19.5991,1.2563,1.2563
-33.1857,19.5991,1.2563,1.2563
-33.2507,19.5991,1.2342,1.2342
-33.3158,19.5341,1.2563,1.2563
-33.3808,19.5341,1.2630,1.2630
-33.4459,19.5341,1.2513,1.2513
-33.5109,19.5341,1.2342,1.2342
-33.5760,19.4690,1.2630,1.2630
-33.6410,19.4690,1.2630,1.2630
-33.7061,19.4690,1.2513,1.2513
-33.7711,19.4690,1.2342,1.2342
-33.8362,19.4040,1.2513,1.2513
-33.9012,19.4040,1.2630,1.2630
-33.9663,19.4040,1.2513,1.2513
-34.0313,19.3389,1.2342,1.2342
-34.0964,19.3389,1.2428,1.2428
-34.1614,19.3389,1.2513,1.2513
-34.2265,19.3389,1.2630,1.2630
-34.2915,19.3389,1.2513,1.2513
-34.3566,19.3389,1.2428,1.2428
-34.4216,19.3389,1.2377,1.2377
-34.4867,19.3389,1.2342,1.2342
-34.5517,19.3389,1.2152,1.2152
-34.6168,19.2739,1.2630,1.2630
-34.6818,19.2739,1.2513,1.2513
-34.7469,19.2739,1.2428,1.2428
-34.8119,19.2739,1.2377,1.2377
-34.8770,19.2739,1.2359,1.2359
-34.9420,19.2739,1.2359,1.2359
-35.0071,19.2088,1.2428,1.2428
-35.0721,19.2088,1.2513,1.2513
-35.1372,19.2088,1.2630,1.2630
-35.2022,19.2088,1.2780,1.2780
-35.2673,19.2088,1.2780,1.2780
-35.3323,19.2088,1.2630,1.2630
-35.3974,19.2088,1.2513,1.2513
-35.4624,19.2088,1.2428,1.2428
-35.5275,19.2088,1.2377,1.2377
-35.5925,19.2088,1.2359,1.2359
-35.6576,19.2088,1.2359,1.2359
-35.7226,19.2088,1.2359,1.2359
-35.7877,19.2088,1.2359,1.2359
-35.8527,19.2088,1.2359,1.2359
-35.9178,19.2088,1.2359,1.2359
-35.9828,19.1438,1.2359,1.2359
-36.0479,19.1438,1.2359,1.2359
-36.1129,19.1438,1.2359,1.2359
-36.1780,19.1438,1.2359,1.2359
-36.2430,19.2088,1.2359,1.2359
-36.3081,19.2088,1.2359,1.2359
-36.3731,19.2088,1.2359,1.2359
-36.4382,19.2088,1.2359,1.2359
-36.5032,19.2088,1.2359,1.2359
-36.5683,19.2088,1.2377,1.2377
-36.6333,19.2088,1.2428,1.2428
-36.6984,19.2088,1.2513,1.2513
-36.7634,19.2088,1.2630,1.2630
-36.8285,19.2088,1.2780,1.2780
-36.8935,19.2088,1.2961,1.2961
-36.9586,19.2088,1.2780,1.2780
-37.0236,19.2088,1.2630,1.2630
-37.0887,19.2088,1.2513,1.2513
-37.1537,19.2088,1.2428,1.2428
-37.2188,19.2088,1.2377,1.2377
-37.2838,19.2088,1.2359,1.2359
-37.3489,19.2088,1.2359,1.2359
-37.4139,19.2088,1.2359,1.2359
-37.4790,19.2739,1.2513,1.2513
-37.5440,19.2739,1.2630,1.2630
-37.6091,19.2739,1.2780,1.2780
-37.6741,19.2739,1.2630,1.2630
-37.7392,19.2739,1.2513,1.2513
-37.8042,19.2739,1.2428,1.2428
-37.8693,19.3389,1.2359,1.2359
-37.9343,19.3389,1.2377,1.2377
-37.9994,19.3389,1.2428,1.2428
-38.0644,19.3389,1.2513,1.2513
-38.1295,19.3389,1.2630,1.2630
-38.1945,19.3389,1.2630,1.2630
-38.2596,19.3389,1.2513,1.2513
-38.3246,19.4040,1.2359,1.2359
-38.3897,19.4040,1.2377,1.2377
-38.4547,19.4040,1.2428,1.2428
-38.5198,19.4040,1.2513,1.2513
-38.5848,19.4040,1.2630,1.2630
-38.6499,19.4040,1.2513,1.2513
-38.7149,19.4040,1.2428,1.2428
-38.7800,19.4040,1.2377,1.2377
-38.8450,19.4690,1.2513,1.2513
-38.9101,19.4690,1.2630,1.2630
-38.9751,19.4690,1.2630,1.2630
-39.0402,19.4690,1.2513,1.2513
-39.1052,19.4690,1.2428,1.2428
-39.1703,19.4690,1.2342,1.2342
-39.2353,19.5341,1.2513,1.2513
-39.3004,19.5341,1.2630,1.2630
-39.3654,19.5341,1.2513,1.2513
-39.4305,19.5341,1.2428,1.2428
-39.4955,19.5991,1.2513,1.2513
-39.5606,19.5991,1.2630,1.2630
-39.6256,19.5991,1.2630,1.2630
-39.6907,19.6642,1.2342,1.2342
-39.7557,19.6642,1.2513,1.2513
-39.8208,19.6642,1.2630,1.2630
-39.8858,19.6642,1.2630,1.2630
-39.9509,19.6642,1.2513,1.2513
-40.0159,19.7292,1.2513,1.2513
-40.0810,19.7292,1.2630,1.2630
-40.1460,19.7292,1.2563,1.2563
-40.2111,19.7943,1.2342,1.2342
-40.2761,19.7943,1.2563,1.2563
-40.3412,19.7943,1.2630,1.2630
-40.4062,19.7943,1.2513,1.2513
-40.4713,19.8593,1.2563,1.2563
-40.5363,19.8593,1.2780,1.2780
-40.6014,19.8593,1.2563,1.2563
-40.6664,19.9244,1.2563,1.2563
-40.7315,19.9244,1.2780,1.2780
-40.7965,19.9244,1.2563,1.2563
-40.8616,19.9894,1.2563,1.2563
-40.9266,19.9894,1.2780,1.2780
-40.9917,19.9894,1.2513,1.2513
-41.0567,20.0545,1.2563,1.2563
-41.1218,20.0545,1.2563,1.2563
-41.1868,20.1195,1.2513,1.2513
-41.2519,20.1195,1.2780,1.2780
-41.3169,20.1195,1.2513,1.2513
-41.3820,20.1846,1.2563,1.2563
-41.4470,20.1846,1.2513,1.2513
-41.5121,20.2496,1.2513,1.2513
-41.5771,20.2496,1.2563,1.2563
-41.6422,20.3147,1.2513,1.2513
-41.7072,20.3147,1.2780,1.2780
-41.7723,20.3147,1.2513,1.2513
-41.8373,20.3797,1.2813,1.2813
-41.9024,20.4448,1.2513,1.2513
-41.9674,20.4448,1.2630,1.2630
-42.0325,20.5098,1.2513,1.2513
-42.0975,20.5098,1.2513,1.2513
-42.1626,20.5749,1.2513,1.2513
-42.2276,20.5749,1.2513,1.2513
-42.2927,20.6399,1.2630,1.2630
-42.3577,20.6399,1.2496,1.2496
-42.4228,20.7050,1.2630,1.2630
-42.4878,20.7700,1.2630,1.2630
-42.5529,20.7700,1.2496,1.2496
-42.6179,20.8351,1.2630,1.2630
-42.6830,20.9001,1.2630,1.2630
-42.7480,20.9001,1.2496,1.2496
-42.8131,20.9652,1.2630,1.2630
